Sample_date,Sample_Time,DateTime, Station, Layer,SampleDepth_m,Salinity_ppt,pH,DO_mg/L,DO_pctSat,Turb_NTU,Chl_ug/L,BGA_RFU,T_Fahr,Temp_C
6/5/2020,5:30:0,06/05/20 05:30, Potomac River - Mallows Bay Buoy,BS,,0.12,7.8,8.62,100.7,13.45,9.68,,73.625,23.125
6/5/2020,5:45:0,06/05/20 05:45, Potomac River - Mallows Bay Buoy,BS,,0.12,7.79,8.66,101.2,14.45,10.27,,73.5422,23.079
6/5/2020,6:0:0,06/05/20 06:00, Potomac River - Mallows Bay Buoy,BS,,0.12,7.79,8.67,101.3,13.11,10.02,,73.5476,23.082
6/5/2020,6:15:0,06/05/20 06:15, Potomac River - Mallows Bay Buoy,BS,,0.12,7.81,8.65,101.1,11.23,9.62,,73.5368,23.076
6/5/2020,6:30:0,06/05/20 06:30, Potomac River - Mallows Bay Buoy,BS,,0.12,7.79,8.58,100.2,11.62,10.13,,73.589,23.105
6/5/2020,6:45:0,06/05/20 06:45, Potomac River - Mallows Bay Buoy,BS,,0.12,7.8,8.58,100.3,10.62,9.78,,73.6268,23.126
6/5/2020,7:0:0,06/05/20 07:00, Potomac River - Mallows Bay Buoy,BS,,0.12,7.81,8.76,102.4,11.55,9.57,,73.5782,23.099
6/5/2020,7:15:0,06/05/20 07:15, Potomac River - Mallows Bay Buoy,BS,,0.12,7.8,8.78,102.6,12.34,9.22,,73.6052,23.114
6/5/2020,7:30:0,06/05/20 07:30, Potomac River - Mallows Bay Buoy,BS,,0.12,7.81,8.84,103.4,12.17,9.45,,73.6646,23.147
6/5/2020,7:45:0,06/05/20 07:45, Potomac River - Mallows Bay Buoy,BS,,0.12,7.81,8.95,104.9,11.62,9.29,,73.8392,23.244
6/5/2020,8:0:0,06/05/20 08:00, Potomac River - Mallows Bay Buoy,BS,,0.12,7.85,9.02,105.8,11.12,9.77,,73.9256,23.292
6/5/2020,8:15:0,06/05/20 08:15, Potomac River - Mallows Bay Buoy,BS,,0.12,7.89,9.09,106.8,10.06,10.3,,74.0174,23.343
6/5/2020,8:30:0,06/05/20 08:30, Potomac River - Mallows Bay Buoy,BS,,0.12,7.85,8.93,105,8.6,8.98,,74.1722,23.429
6/5/2020,8:45:0,06/05/20 08:45, Potomac River - Mallows Bay Buoy,BS,,0.12,7.84,8.9,104.7,9.25,9.03,,74.1794,23.433
6/5/2020,9:0:0,06/05/20 09:00, Potomac River - Mallows Bay Buoy,BS,,0.12,7.79,8.78,103.1,12.64,9.13,,74.0282,23.349
6/5/2020,9:15:0,06/05/20 09:15, Potomac River - Mallows Bay Buoy,BS,,0.12,7.8,8.63,101.7,9.83,7.81,,74.3306,23.517
6/5/2020,9:30:0,06/05/20 09:30, Potomac River - Mallows Bay Buoy,BS,,0.12,7.78,8.66,101.9,15.48,8.71,,74.1758,23.431
6/5/2020,9:45:0,06/05/20 09:45, Potomac River - Mallows Bay Buoy,BS,,0.12,7.83,8.74,103.1,12.67,9.15,,74.4494,23.583
6/5/2020,10:0:0,06/05/20 10:00, Potomac River - Mallows Bay Buoy,BS,,0.12,7.73,8.44,99.6,14.99,8.37,,74.4854,23.603
6/5/2020,10:15:0,06/05/20 10:15, Potomac River - Mallows Bay Buoy,BS,,0.12,7.67,8.19,96.7,12.96,6.89,,74.5862,23.659
6/5/2020,10:30:0,06/05/20 10:30, Potomac River - Mallows Bay Buoy,BS,,0.12,7.65,8.14,96,13.99,7.14,,74.4512,23.584
6/5/2020,10:45:0,06/05/20 10:45, Potomac River - Mallows Bay Buoy,BS,,0.12,7.68,8.14,96,12.22,6.71,,74.453,23.585
6/5/2020,11:0:0,06/05/20 11:00, Potomac River - Mallows Bay Buoy,BS,,0.12,7.66,8.11,95.9,10.71,6.42,,74.6222,23.679
6/5/2020,11:15:0,06/05/20 11:15, Potomac River - Mallows Bay Buoy,BS,,0.12,7.67,8.09,95.8,10.56,6.06,,74.7194,23.733
6/5/2020,11:30:0,06/05/20 11:30, Potomac River - Mallows Bay Buoy,BS,,0.13,7.64,8,94.8,11.78,5.95,,74.867,23.815
6/5/2020,11:45:0,06/05/20 11:45, Potomac River - Mallows Bay Buoy,BS,,0.13,7.69,8.07,96.1,8.61,5.04,,75.47,24.15
6/5/2020,12:0:0,06/05/20 12:00, Potomac River - Mallows Bay Buoy,BS,,0.13,7.72,8.07,96.8,7.72,4.95,,76.001,24.445
6/5/2020,12:15:0,06/05/20 12:15, Potomac River - Mallows Bay Buoy,BS,,0.13,7.68,8.08,96.5,8.11,6.04,,75.6986,24.277
6/5/2020,12:30:0,06/05/20 12:30, Potomac River - Mallows Bay Buoy,BS,,0.13,7.68,8.09,96.5,8.46,5.59,,75.5348,24.186
6/5/2020,12:45:0,06/05/20 12:45, Potomac River - Mallows Bay Buoy,BS,,0.13,7.77,8.28,99.7,8.35,5.45,,76.4726,24.707
6/5/2020,13:0:0,06/05/20 13:00, Potomac River - Mallows Bay Buoy,BS,,0.13,7.7,8.18,97.9,9.16,5.86,,75.8714,24.373
6/5/2020,13:15:0,06/05/20 13:15, Potomac River - Mallows Bay Buoy,BS,,0.13,7.75,8.33,100.7,7.53,5.71,,76.811,24.895
6/5/2020,13:30:0,06/05/20 13:30, Potomac River - Mallows Bay Buoy,BS,,0.13,7.74,8.24,98.6,9.04,6.75,,75.8804,24.378
6/5/2020,13:45:0,06/05/20 13:45, Potomac River - Mallows Bay Buoy,BS,,0.13,7.8,8.34,100.5,8.57,7.01,,76.5644,24.758
6/5/2020,14:0:0,06/05/20 14:00, Potomac River - Mallows Bay Buoy,BS,,0.13,7.79,8.37,100.6,8.81,7.07,,76.298,24.61
6/5/2020,14:15:0,06/05/20 14:15, Potomac River - Mallows Bay Buoy,BS,,0.13,7.82,8.42,101.5,8.25,6.22,,76.6166,24.787
6/5/2020,14:30:0,06/05/20 14:30, Potomac River - Mallows Bay Buoy,BS,,0.12,8.02,9.23,112.2,8.88,10.23,,77.378,25.21
6/5/2020,14:45:0,06/05/20 14:45, Potomac River - Mallows Bay Buoy,BS,,0.12,7.94,9.11,109.9,10.44,10.34,,76.6238,24.791
6/5/2020,15:0:0,06/05/20 15:00, Potomac River - Mallows Bay Buoy,BS,,0.12,8.01,9.35,113.4,10.09,10.65,,77.1494,25.083
6/5/2020,15:15:0,06/05/20 15:15, Potomac River - Mallows Bay Buoy,BS,,0.12,7.9,8.98,108.9,9.55,9.54,,77.0936,25.052
6/5/2020,15:30:0,06/05/20 15:30, Potomac River - Mallows Bay Buoy,BS,,0.12,7.91,9.01,109,11.37,9.89,,76.9748,24.986
6/5/2020,15:45:0,06/05/20 15:45, Potomac River - Mallows Bay Buoy,BS,,0.12,7.97,9.05,110,10.47,11.07,,77.3672,25.204
6/5/2020,16:0:0,06/05/20 16:00, Potomac River - Mallows Bay Buoy,BS,,0.12,8.1,9.58,115.8,17.22,11.56,,76.7732,24.874
6/5/2020,16:15:0,06/05/20 16:15, Potomac River - Mallows Bay Buoy,BS,,0.12,8,9.45,113.4,17.38,12.28,,76.0676,24.482
6/5/2020,16:30:0,06/05/20 16:30, Potomac River - Mallows Bay Buoy,BS,,0.12,8.19,9.83,118.3,16.61,14.11,,76.3592,24.644
6/5/2020,16:45:0,06/05/20 16:45, Potomac River - Mallows Bay Buoy,BS,,0.12,8.12,9.63,115.5,15.02,13.38,,76.091,24.495
6/5/2020,17:0:0,06/05/20 17:00, Potomac River - Mallows Bay Buoy,BS,,0.12,8.15,9.65,115.8,13.68,13.14,,76.1144,24.508
6/5/2020,17:15:0,06/05/20 17:15, Potomac River - Mallows Bay Buoy,BS,,0.12,8.17,9.62,115.5,11.75,16.07,,76.208,24.56
6/5/2020,17:30:0,06/05/20 17:30, Potomac River - Mallows Bay Buoy,BS,,0.12,8.16,9.66,116,17.12,12.94,,76.253,24.585
6/5/2020,17:45:0,06/05/20 17:45, Potomac River - Mallows Bay Buoy,BS,,0.12,8.18,9.66,116.2,10.86,12.37,,76.3736,24.652
6/5/2020,18:0:0,06/05/20 18:00, Potomac River - Mallows Bay Buoy,BS,,0.12,8.09,9.43,113.2,10.45,11.72,,76.0874,24.493
6/5/2020,18:15:0,06/05/20 18:15, Potomac River - Mallows Bay Buoy,BS,,0.12,7.93,9.14,109.2,9.82,9.8,,75.6734,24.263
6/5/2020,18:30:0,06/05/20 18:30, Potomac River - Mallows Bay Buoy,BS,,0.12,7.91,9.02,107.6,9.45,8.86,,75.5096,24.172
6/5/2020,18:45:0,06/05/20 18:45, Potomac River - Mallows Bay Buoy,BS,,0.12,7.91,9,107.3,9.4,8.19,,75.4376,24.132
6/5/2020,19:0:0,06/05/20 19:00, Potomac River - Mallows Bay Buoy,BS,,0.12,7.93,8.99,107.1,9.14,7.63,,75.4106,24.117
6/5/2020,19:15:0,06/05/20 19:15, Potomac River - Mallows Bay Buoy,BS,,0.12,7.95,8.99,107.1,8.51,7.86,,75.4034,24.113
6/5/2020,19:30:0,06/05/20 19:30, Potomac River - Mallows Bay Buoy,BS,,0.12,7.96,8.99,107.2,8.08,8.15,,75.4394,24.133
6/5/2020,19:45:0,06/05/20 19:45, Potomac River - Mallows Bay Buoy,BS,,0.12,7.96,8.96,106.8,8.08,8.55,,75.4178,24.121
6/5/2020,20:0:0,06/05/20 20:00, Potomac River - Mallows Bay Buoy,BS,,0.12,7.98,8.98,107.2,7.26,8.25,,75.6302,24.239
6/5/2020,20:15:0,06/05/20 20:15, Potomac River - Mallows Bay Buoy,BS,,0.12,7.95,9.01,107.6,7.71,8.47,,75.7094,24.283
6/5/2020,20:30:0,06/05/20 20:30, Potomac River - Mallows Bay Buoy,BS,,0.12,7.92,8.96,107,7.85,7.77,,75.686,24.27
6/5/2020,20:45:0,06/05/20 20:45, Potomac River - Mallows Bay Buoy,BS,,0.12,7.86,8.8,104.9,7.5,6.76,,75.5096,24.172
6/5/2020,21:0:0,06/05/20 21:00, Potomac River - Mallows Bay Buoy,BS,,0.12,7.81,8.61,102.7,8.99,6.64,,75.4772,24.154
6/5/2020,21:15:0,06/05/20 21:15, Potomac River - Mallows Bay Buoy,BS,,0.12,7.81,8.54,101.8,11.06,6.63,,75.5438,24.191
6/5/2020,21:30:0,06/05/20 21:30, Potomac River - Mallows Bay Buoy,BS,,0.12,7.8,8.51,101.5,10.66,6.33,,75.5132,24.174
6/5/2020,21:45:0,06/05/20 21:45, Potomac River - Mallows Bay Buoy,BS,,0.12,7.8,8.48,101.2,10.25,6.12,,75.587,24.215
6/5/2020,22:0:0,06/05/20 22:00, Potomac River - Mallows Bay Buoy,BS,,0.12,7.78,8.35,99.8,10.51,5.9,,75.7742,24.319
6/5/2020,22:15:0,06/05/20 22:15, Potomac River - Mallows Bay Buoy,BS,,0.13,7.74,8.27,98.6,11.42,5.93,,75.5474,24.193
6/5/2020,22:30:0,06/05/20 22:30, Potomac River - Mallows Bay Buoy,BS,,0.13,7.74,8.21,98,10.38,6.2,,75.6086,24.227
6/5/2020,22:45:0,06/05/20 22:45, Potomac River - Mallows Bay Buoy,BS,,0.13,7.74,8.16,97.6,10.04,5.71,,75.7184,24.288
6/5/2020,23:0:0,06/05/20 23:00, Potomac River - Mallows Bay Buoy,BS,,0.13,7.71,8.07,96.4,10.7,5.61,,75.6788,24.266
6/5/2020,23:15:0,06/05/20 23:15, Potomac River - Mallows Bay Buoy,BS,,0.13,7.69,8.03,95.7,11.6,6.23,,75.524,24.18
6/5/2020,23:30:0,06/05/20 23:30, Potomac River - Mallows Bay Buoy,BS,,0.13,7.69,7.98,95.2,10.27,5.32,,75.5384,24.188
6/5/2020,23:45:0,06/05/20 23:45, Potomac River - Mallows Bay Buoy,BS,,0.13,7.68,7.92,94.4,10.44,5.96,,75.4718,24.151
6/6/2020,0:0:0,06/06/20 00:00, Potomac River - Mallows Bay Buoy,BS,,0.13,7.67,7.85,93.6,10.54,5.77,,75.4844,24.158
6/6/2020,0:15:0,06/06/20 00:15, Potomac River - Mallows Bay Buoy,BS,,0.13,7.66,7.79,92.8,9.74,5.72,,75.5024,24.168
6/6/2020,0:30:0,06/06/20 00:30, Potomac River - Mallows Bay Buoy,BS,,0.13,7.66,7.68,91.5,11.51,5.7,,75.4034,24.113
6/6/2020,0:45:0,06/06/20 00:45, Potomac River - Mallows Bay Buoy,BS,,0.13,7.67,7.67,91.4,10.96,5.71,,75.3764,24.098
6/6/2020,1:0:0,06/06/20 01:00, Potomac River - Mallows Bay Buoy,BS,,0.13,7.64,7.65,91.1,10.58,5.38,,75.3548,24.086
6/6/2020,1:15:0,06/06/20 01:15, Potomac River - Mallows Bay Buoy,BS,,0.13,7.64,7.65,91.1,9.83,5.48,,75.3458,24.081
6/6/2020,1:30:0,06/06/20 01:30, Potomac River - Mallows Bay Buoy,BS,,0.13,7.64,7.64,91,9.51,5.39,,75.3476,24.082
6/6/2020,1:45:0,06/06/20 01:45, Potomac River - Mallows Bay Buoy,BS,,0.13,7.65,7.63,90.9,9.9,5.36,,75.344,24.08
6/6/2020,2:0:0,06/06/20 02:00, Potomac River - Mallows Bay Buoy,BS,,0.13,7.65,7.75,92.4,10.05,6.42,,75.407,24.115
6/6/2020,2:15:0,06/06/20 02:15, Potomac River - Mallows Bay Buoy,BS,,0.13,7.64,7.8,93,12.91,7.06,,75.425,24.125
6/6/2020,2:30:0,06/06/20 02:30, Potomac River - Mallows Bay Buoy,BS,,0.13,7.64,7.82,93.2,9.75,6.24,,75.3998,24.111
6/6/2020,2:45:0,06/06/20 02:45, Potomac River - Mallows Bay Buoy,BS,,0.13,7.67,7.88,93.9,11.39,7.39,,75.4304,24.128
6/6/2020,3:0:0,06/06/20 03:00, Potomac River - Mallows Bay Buoy,BS,,0.13,7.67,7.88,93.9,14.65,7.94,,75.4106,24.117
6/6/2020,3:15:0,06/06/20 03:15, Potomac River - Mallows Bay Buoy,BS,,0.13,7.67,7.89,94,22.11,7.82,,75.3926,24.107
6/6/2020,3:30:0,06/06/20 03:30, Potomac River - Mallows Bay Buoy,BS,,0.13,7.68,7.97,95,14.87,7.65,,75.3782,24.099
6/6/2020,3:45:0,06/06/20 03:45, Potomac River - Mallows Bay Buoy,BS,,0.12,7.71,8.18,97.3,13.64,8.68,,75.2648,24.036
6/6/2020,4:0:0,06/06/20 04:00, Potomac River - Mallows Bay Buoy,BS,,0.13,7.69,8.01,95.3,14.76,8.16,,75.317,24.065
6/6/2020,4:15:0,06/06/20 04:15, Potomac River - Mallows Bay Buoy,BS,,0.13,7.69,8.04,95.7,13.22,7.79,,75.3116,24.062
6/6/2020,4:30:0,06/06/20 04:30, Potomac River - Mallows Bay Buoy,BS,,0.13,7.7,8.09,96.2,17.52,8.44,,75.2414,24.023
6/6/2020,4:45:0,06/06/20 04:45, Potomac River - Mallows Bay Buoy,BS,,0.12,7.7,8.1,96.3,19.01,9.04,,75.2108,24.006
6/6/2020,5:0:0,06/06/20 05:00, Potomac River - Mallows Bay Buoy,BS,,0.12,7.69,8.09,96.1,16.82,8.2,,75.1514,23.973
6/6/2020,5:15:0,06/06/20 05:15, Potomac River - Mallows Bay Buoy,BS,,0.12,7.7,8.12,96.4,18.38,8.44,,75.0848,23.936
6/6/2020,5:30:0,06/06/20 05:30, Potomac River - Mallows Bay Buoy,BS,,0.12,7.71,8.15,96.7,15.58,7.61,,75.0272,23.904
6/6/2020,5:45:0,06/06/20 05:45, Potomac River - Mallows Bay Buoy,BS,,0.12,7.72,8.13,96.5,13.01,8.67,,75.0398,23.911
6/6/2020,6:0:0,06/06/20 06:00, Potomac River - Mallows Bay Buoy,BS,,0.12,7.72,8.2,97.2,20.23,9.43,,74.9174,23.843
6/6/2020,6:15:0,06/06/20 06:15, Potomac River - Mallows Bay Buoy,BS,,0.12,7.75,8.29,98.3,14.87,9.05,,74.9246,23.847
6/6/2020,6:30:0,06/06/20 06:30, Potomac River - Mallows Bay Buoy,BS,,0.12,7.75,8.29,98.3,16.41,8.8,,74.9354,23.853
6/6/2020,6:45:0,06/06/20 06:45, Potomac River - Mallows Bay Buoy,BS,,0.12,7.79,8.4,99.7,11.8,11.26,,75.0092,23.894
6/6/2020,7:0:0,06/06/20 07:00, Potomac River - Mallows Bay Buoy,BS,,0.12,7.78,8.35,99.1,12.28,10.61,,75.038,23.91
6/6/2020,7:15:0,06/06/20 07:15, Potomac River - Mallows Bay Buoy,BS,,0.12,7.87,8.56,101.8,9.13,9.31,,75.2846,24.047
6/6/2020,7:30:0,06/06/20 07:30, Potomac River - Mallows Bay Buoy,BS,,0.12,7.86,8.54,101.5,9.14,9.92,,75.2108,24.006
6/6/2020,7:45:0,06/06/20 07:45, Potomac River - Mallows Bay Buoy,BS,,0.12,7.82,8.4,99.9,10.85,10.3,,75.2756,24.042
6/6/2020,8:0:0,06/06/20 08:00, Potomac River - Mallows Bay Buoy,BS,,0.12,7.89,8.73,104.1,9.08,9.59,,75.4466,24.137
6/6/2020,8:15:0,06/06/20 08:15, Potomac River - Mallows Bay Buoy,BS,,0.12,7.89,8.78,104.6,9.24,9.01,,75.4088,24.116
6/6/2020,8:30:0,06/06/20 08:30, Potomac River - Mallows Bay Buoy,BS,,0.12,7.87,8.82,105.2,8.66,8.11,,75.4952,24.164
6/6/2020,8:45:0,06/06/20 08:45, Potomac River - Mallows Bay Buoy,BS,,0.12,7.89,8.9,106.7,7.11,10.62,,75.9578,24.421
6/6/2020,9:0:0,06/06/20 09:00, Potomac River - Mallows Bay Buoy,BS,,0.12,7.75,8.45,101.1,8.78,8.52,,75.7526,24.307
6/6/2020,9:15:0,06/06/20 09:15, Potomac River - Mallows Bay Buoy,BS,,0.12,7.71,8.28,98.7,14.4,7.71,,75.4466,24.137
6/6/2020,9:30:0,06/06/20 09:30, Potomac River - Mallows Bay Buoy,BS,,0.12,7.71,8.19,97.5,13.58,9.07,,75.389,24.105
6/6/2020,9:45:0,06/06/20 09:45, Potomac River - Mallows Bay Buoy,BS,,0.12,7.86,8.62,103.4,9.54,8.76,,76.1036,24.502
6/6/2020,10:0:0,06/06/20 10:00, Potomac River - Mallows Bay Buoy,BS,,0.13,7.83,8.55,102.8,10.97,8.39,,76.307,24.615
6/6/2020,10:15:0,06/06/20 10:15, Potomac River - Mallows Bay Buoy,BS,,0.13,7.73,8.24,98.3,17.09,9.29,,75.6266,24.237
6/6/2020,10:30:0,06/06/20 10:30, Potomac River - Mallows Bay Buoy,BS,,0.13,7.7,8.19,97.8,15.35,9.06,,75.6914,24.273
6/6/2020,10:45:0,06/06/20 10:45, Potomac River - Mallows Bay Buoy,BS,,0.13,7.77,8.37,100.7,10.81,9.92,,76.3358,24.631
6/6/2020,11:0:0,06/06/20 11:00, Potomac River - Mallows Bay Buoy,BS,,0.13,7.64,7.94,95.1,13.51,8.45,,75.8642,24.369
6/6/2020,11:15:0,06/06/20 11:15, Potomac River - Mallows Bay Buoy,BS,,0.13,7.64,7.97,95.2,15.09,8.3,,75.7004,24.278
6/6/2020,11:30:0,06/06/20 11:30, Potomac River - Mallows Bay Buoy,BS,,0.13,7.67,7.9,94.6,13.84,7.66,,75.9524,24.418
6/6/2020,11:45:0,06/06/20 11:45, Potomac River - Mallows Bay Buoy,BS,,0.13,7.59,7.8,93.2,18.15,7.33,,75.6932,24.274
6/6/2020,12:0:0,06/06/20 12:00, Potomac River - Mallows Bay Buoy,BS,,0.13,7.65,7.93,95.3,9.57,7.07,,76.2908,24.606
6/6/2020,12:15:0,06/06/20 12:15, Potomac River - Mallows Bay Buoy,BS,,0.13,7.67,7.92,95.8,9.24,6.93,,76.9226,24.957
6/6/2020,12:30:0,06/06/20 12:30, Potomac River - Mallows Bay Buoy,BS,,0.13,7.67,7.91,95.3,9.5,7.29,,76.451,24.695
6/6/2020,12:45:0,06/06/20 12:45, Potomac River - Mallows Bay Buoy,BS,,0.13,7.7,8.13,98.2,7.55,7.29,,76.8146,24.897
6/6/2020,13:0:0,06/06/20 13:00, Potomac River - Mallows Bay Buoy,BS,,0.13,7.63,7.87,94.8,10.12,7.65,,76.3808,24.656
6/6/2020,13:15:0,06/06/20 13:15, Potomac River - Mallows Bay Buoy,BS,,0.13,7.61,7.62,91.4,13.72,6.34,,76.0298,24.461
6/6/2020,13:30:0,06/06/20 13:30, Potomac River - Mallows Bay Buoy,BS,,0.13,7.67,7.86,94.7,11.56,7.65,,76.4942,24.719
6/6/2020,13:45:0,06/06/20 13:45, Potomac River - Mallows Bay Buoy,BS,,0.13,7.66,7.77,93.4,12.8,7.34,,76.2674,24.593
6/6/2020,14:0:0,06/06/20 14:00, Potomac River - Mallows Bay Buoy,BS,,0.13,7.79,8.2,99.8,9.07,7.44,,77.4122,25.229
6/6/2020,14:15:0,06/06/20 14:15, Potomac River - Mallows Bay Buoy,BS,,0.13,7.74,8.18,99.7,9.28,7.16,,77.6048,25.336
6/6/2020,14:30:0,06/06/20 14:30, Potomac River - Mallows Bay Buoy,BS,,0.13,7.71,8.07,97.8,10.22,7.3,,77.0954,25.053
6/6/2020,14:45:0,06/06/20 14:45, Potomac River - Mallows Bay Buoy,BS,,0.13,7.67,7.94,96,10.68,7.29,,76.8272,24.904
6/6/2020,15:0:0,06/06/20 15:00, Potomac River - Mallows Bay Buoy,BS,,0.13,7.81,8.35,102.2,8.43,8.05,,78.0422,25.579
6/6/2020,15:15:0,06/06/20 15:15, Potomac River - Mallows Bay Buoy,BS,,0.13,7.79,8.22,100.1,8.97,7.3,,77.5292,25.294
6/6/2020,15:30:0,06/06/20 15:30, Potomac River - Mallows Bay Buoy,BS,,0.13,7.93,8.89,109.2,7.99,10.38,,78.458,25.81
6/6/2020,15:45:0,06/06/20 15:45, Potomac River - Mallows Bay Buoy,BS,,0.13,8.2,9.7,120.4,7.27,11.6,,79.4084,26.338
6/6/2020,16:0:0,06/06/20 16:00, Potomac River - Mallows Bay Buoy,BS,,0.13,7.85,8.62,105.2,8.67,8.74,,77.8118,25.451
6/6/2020,16:15:0,06/06/20 16:15, Potomac River - Mallows Bay Buoy,BS,,0.13,7.76,8.15,99,8.81,8.24,,77.252,25.14
6/6/2020,16:30:0,06/06/20 16:30, Potomac River - Mallows Bay Buoy,BS,,0.13,8.07,9.33,115,7.73,10.68,,78.7316,25.962
6/6/2020,16:45:0,06/06/20 16:45, Potomac River - Mallows Bay Buoy,BS,,0.13,7.88,8.9,108.5,10.08,9.64,,77.6966,25.387
6/6/2020,17:0:0,06/06/20 17:00, Potomac River - Mallows Bay Buoy,BS,,0.12,8.36,10.3,127.6,12.92,14.82,,79.2374,26.243
6/6/2020,17:15:0,06/06/20 17:15, Potomac River - Mallows Bay Buoy,BS,,0.12,8.31,10.29,127.2,8.94,13.86,,79.0304,26.128
6/6/2020,17:30:0,06/06/20 17:30, Potomac River - Mallows Bay Buoy,BS,,0.12,8.27,10.22,125.6,11.59,15.5,,78.5102,25.839
6/6/2020,17:45:0,06/06/20 17:45, Potomac River - Mallows Bay Buoy,BS,,0.12,8.47,10.8,134.3,9.32,14.94,,79.5506,26.417
6/6/2020,18:0:0,06/06/20 18:00, Potomac River - Mallows Bay Buoy,BS,,0.12,8.41,10.59,131.1,10.29,14.59,,79.1366,26.187
6/6/2020,18:15:0,06/06/20 18:15, Potomac River - Mallows Bay Buoy,BS,,0.12,8.34,10.41,128.5,9.72,14.59,,78.8612,26.034
6/6/2020,18:30:0,06/06/20 18:30, Potomac River - Mallows Bay Buoy,BS,,0.13,8.15,9.84,120.5,9.89,11.94,,78.0548,25.586
6/6/2020,18:45:0,06/06/20 18:45, Potomac River - Mallows Bay Buoy,BS,,0.13,8.15,9.74,119,8.91,11.22,,77.927,25.515
6/6/2020,19:0:0,06/06/20 19:00, Potomac River - Mallows Bay Buoy,BS,,0.13,8.18,9.8,119.9,9.09,11.99,,77.9774,25.543
6/6/2020,19:15:0,06/06/20 19:15, Potomac River - Mallows Bay Buoy,BS,,0.13,8.18,9.8,119.8,8.06,11.36,,77.9702,25.539
6/6/2020,19:30:0,06/06/20 19:30, Potomac River - Mallows Bay Buoy,BS,,0.13,8.21,9.81,120.2,7.12,11.48,,78.1952,25.664
6/6/2020,19:45:0,06/06/20 19:45, Potomac River - Mallows Bay Buoy,BS,,0.13,8.15,9.6,117.4,7.33,12.11,,78.0116,25.562
6/6/2020,20:0:0,06/06/20 20:00, Potomac River - Mallows Bay Buoy,BS,,0.13,8.14,9.57,117,6.96,10.44,,77.936,25.52
6/6/2020,20:15:0,06/06/20 20:15, Potomac River - Mallows Bay Buoy,BS,,0.13,8.06,9.38,114.3,7,9.45,,77.54,25.3
6/6/2020,20:30:0,06/06/20 20:30, Potomac River - Mallows Bay Buoy,BS,,0.13,8.01,9.24,112.4,6.7,9.32,,77.468,25.26
6/6/2020,20:45:0,06/06/20 20:45, Potomac River - Mallows Bay Buoy,BS,,0.13,8.13,9.57,117,6.02,8.47,,77.936,25.52
6/6/2020,21:0:0,06/06/20 21:00, Potomac River - Mallows Bay Buoy,BS,,0.13,8.1,9.39,115.1,4.71,7.3,,78.2366,25.687
6/6/2020,21:15:0,06/06/20 21:15, Potomac River - Mallows Bay Buoy,BS,,0.13,8.07,9.28,113.9,4.31,6.96,,78.3428,25.746
6/6/2020,21:30:0,06/06/20 21:30, Potomac River - Mallows Bay Buoy,BS,,0.13,8.04,9.23,113.6,4.02,6.58,,78.5534,25.863
6/6/2020,21:45:0,06/06/20 21:45, Potomac River - Mallows Bay Buoy,BS,,0.13,8.02,9.24,113.4,5.3,8.67,,78.2798,25.711
6/6/2020,22:0:0,06/06/20 22:00, Potomac River - Mallows Bay Buoy,BS,,0.13,7.96,9.06,111.1,6.02,6.92,,78.251,25.695
6/6/2020,22:15:0,06/06/20 22:15, Potomac River - Mallows Bay Buoy,BS,,0.13,8.05,9.16,112.8,4.76,6.91,,78.6002,25.889
6/6/2020,22:30:0,06/06/20 22:30, Potomac River - Mallows Bay Buoy,BS,,0.13,7.99,9.07,111.4,6.15,7.26,,78.431,25.795
6/6/2020,22:45:0,06/06/20 22:45, Potomac River - Mallows Bay Buoy,BS,,0.13,7.96,8.99,110.4,7.37,7.39,,78.3734,25.763
6/6/2020,23:0:0,06/06/20 23:00, Potomac River - Mallows Bay Buoy,BS,,0.13,7.85,8.65,105.7,9.73,6.67,,77.8622,25.479
6/6/2020,23:15:0,06/06/20 23:15, Potomac River - Mallows Bay Buoy,BS,,0.13,7.83,8.57,104.7,9.74,6.76,,77.873,25.485
6/6/2020,23:30:0,06/06/20 23:30, Potomac River - Mallows Bay Buoy,BS,,0.13,7.77,8.37,101.7,11.32,6.64,,77.3672,25.204
6/6/2020,23:45:0,06/06/20 23:45, Potomac River - Mallows Bay Buoy,BS,,0.13,7.73,8.18,99.2,11.13,6.53,,77.2088,25.116
6/7/2020,0:0:0,06/07/20 00:00, Potomac River - Mallows Bay Buoy,BS,,0.13,7.77,8.1,98.3,11.38,6.96,,77.2016,25.112
6/7/2020,0:15:0,06/07/20 00:15, Potomac River - Mallows Bay Buoy,BS,,0.13,7.69,8,97,11.05,7.12,,77.1116,25.062
6/7/2020,0:30:0,06/07/20 00:30, Potomac River - Mallows Bay Buoy,BS,,0.13,7.8,8.21,100.3,9.66,7.49,,77.918,25.51
6/7/2020,0:45:0,06/07/20 00:45, Potomac River - Mallows Bay Buoy,BS,,0.13,7.79,8.22,100.6,10.22,7.14,,78.0044,25.558
6/7/2020,1:0:0,06/07/20 01:00, Potomac River - Mallows Bay Buoy,BS,,0.13,7.78,8.22,100.6,9.46,7.37,,77.936,25.52
6/7/2020,1:15:0,06/07/20 01:15, Potomac River - Mallows Bay Buoy,BS,,0.13,7.79,8.17,99.9,8.88,7.08,,77.918,25.51
6/7/2020,1:30:0,06/07/20 01:30, Potomac River - Mallows Bay Buoy,BS,,0.13,7.77,8.1,98.8,8.54,7.74,,77.7434,25.413
